gene_name	gene_id	mod_code	chrom	start0	end0	strand	ZN_transcript_index	sample	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	frac_modified
		19227	chr2	69942953	69942954	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr2	69942954	69942955	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr2	69942954	69942955	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr2	69942955	69942956	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr2	69942955	69942956	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr2	69942957	69942958	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr3	105576892	105576893	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	620	6	614	0	0	4	0	0	0.009677
		19227	chr3	105576892	105576893	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	971	31	940	0	8	13	0	0	0.031926
		19227	chr3	105576892	105576893	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	678	6	672	0	0	10	0	0	0.00885
		19227	chr3	105576892	105576893	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	226	0	220	6	0	6	0	0	0.0
		19227	chr3	105576892	105576893	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	460	6	454	0	0	12	0	0	0.013043
		19227	chr3	105576892	105576893	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	264	0	264	0	0	0	0	0	0.0
		19227	chr3	105576892	105576893	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	96	0	96	0	0	0	0	0	0.0
		19227	chr3	105576892	105576893	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	102	6	96	0	0	2	0	0	0.058824
		19227	chr3	105576892	105576893	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	142	0	142	0	0	2	0	0	0.0
		19227	chr3	105576892	105576893	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	64	0	64	0	0	0	0	0	0.0
		19227	chr3	105576892	105576893	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	88	0	88	0	0	0	0	0	0.0
		19227	chr3	105576892	105576893	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		19227	chr3	105576894	105576895	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	606	6	600	0	0	10	0	0	0.009901
		19227	chr3	105576894	105576895	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	965	31	934	0	8	19	0	0	0.032124
		19227	chr3	105576894	105576895	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	661	13	648	0	0	11	0	0	0.019667
		19227	chr3	105576894	105576895	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	222	0	216	6	0	10	0	0	0.0
		19227	chr3	105576894	105576895	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	444	0	444	0	0	12	0	0	0.0
		19227	chr3	105576894	105576895	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	261	13	248	0	0	3	0	0	0.049808
		19227	chr3	105576894	105576895	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	86	6	80	0	8	2	0	0	0.069767
		19227	chr3	105576894	105576895	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	102	6	96	0	0	2	0	0	0.058824
		19227	chr3	105576894	105576895	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	136	12	124	0	0	8	0	0	0.088235
		19227	chr3	105576894	105576895	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	60	6	54	0	0	4	0	0	0.1
		19227	chr3	105576894	105576895	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	84	0	84	0	0	4	0	0	0.0
		19227	chr3	105576894	105576895	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		19227	chr3	105576896	105576897	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	584	25	538	21	0	24	0	0	0.042808
		19227	chr3	105576896	105576897	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	924	24	888	12	24	36	0	0	0.025974
		19227	chr3	105576896	105576897	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	608	40	568	0	8	32	0	0	0.065789
		19227	chr3	105576896	105576897	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	212	6	206	0	0	12	0	0	0.028302
		19227	chr3	105576896	105576897	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	429	13	404	12	8	19	0	0	0.030303
		19227	chr3	105576896	105576897	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	246	20	226	0	0	10	0	0	0.081301
		19227	chr3	105576896	105576897	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	90	6	78	6	0	6	0	0	0.066667
		19227	chr3	105576896	105576897	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	103	7	96	0	0	1	0	0	0.067961
		19227	chr3	105576896	105576897	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	135	6	122	7	0	9	0	0	0.044444
		19227	chr3	105576896	105576897	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	58	6	46	6	0	6	0	0	0.103448
		19227	chr3	105576896	105576897	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	88	0	88	0	0	0	0	0	0.0
		19227	chr3	105576896	105576897	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		19227	chr3	105576897	105576898	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	510	60	444	6	0	34	0	0	0.117647
		19227	chr3	105576897	105576898	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	901	133	768	0	0	51	0	0	0.147614
		19227	chr3	105576897	105576898	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	564	102	462	0	0	36	0	0	0.180851
		19227	chr3	105576897	105576898	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	161	19	142	0	0	15	0	0	0.118012
		19227	chr3	105576897	105576898	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	397	61	336	0	0	27	0	0	0.153652
		19227	chr3	105576897	105576898	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	223	33	184	6	0	17	0	0	0.147982
		19227	chr3	105576897	105576898	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	81	27	54	0	0	7	0	0	0.333333
		19227	chr3	105576897	105576898	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	92	0	92	0	0	4	0	0	0.0
		19227	chr3	105576897	105576898	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	130	20	110	0	0	6	0	0	0.153846
		19227	chr3	105576897	105576898	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	54	0	54	0	0	2	0	0	0.0
		19227	chr3	105576897	105576898	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	80	12	68	0	0	8	0	0	0.15
		19227	chr3	105576897	105576898	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		19227	chr3	105576898	105576899	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	8	0	8	0	0	19	869	0	0.0
		19227	chr3	105576898	105576899	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	6	6	0	0	6	8	418	0	1.0
		19227	chr3	105576899	105576900	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	36	476	0	0.0
		19227	chr3	105576904	105576905	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	216	0	216	0	0	0	0	0	0.0
		19227	chr3	105576904	105576905	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	421	14	400	7	0	3	0	0	0.033254
		19227	chr3	105576904	105576905	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	270	0	270	0	0	2	0	0	0.0
		19227	chr3	105576904	105576905	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	80	0	80	0	0	0	0	0	0.0
		19227	chr3	105576904	105576905	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	182	6	176	0	0	2	0	0	0.032967
		19227	chr3	105576904	105576905	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	116	12	104	0	0	4	0	0	0.103448
		19227	chr3	105576904	105576905	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	38	6	32	0	0	2	0	0	0.157895
		19227	chr3	105576904	105576905	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	38	0	38	0	0	2	0	0	0.0
		19227	chr3	105576904	105576905	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	36	12	24	0	0	4	0	0	0.333333
		19227	chr3	105576904	105576905	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr3	105576904	105576905	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	40	0	40	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	80	0	80	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	76	0	70	6	0	4	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	56	0	56	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	22	0	22	0	0	2	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	32	0	32	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	28	0	16	12	0	4	0	0	0.0
		19227	chr3	105576906	105576907	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	6	0	6	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19227	chr3	105576906	105576907	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	24	0	24	0	0	0	0	0	0.0
