chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr3	105366746	105366747	+	4	0.0	0.0	0.0	0.0	7.0	0.0
chr3	105366755	105366756	+	1	31.0	29.0	47.0	16.0	15.0	15.0
chr3	105366755	105366756	+	2	8.0	0.0	8.0	0.0	0.0	0.0
chr3	105366755	105366756	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366755	105366756	+	4	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105366759	105366760	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105366759	105366760	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366759	105366760	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366759	105366760	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366767	105366768	+	1	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105366767	105366768	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366767	105366768	+	3	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105366767	105366768	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366773	105366774	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366776	105366777	+	1	10.0	0.0	0.0	0.0	0.0	0.0
chr3	105366776	105366777	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366776	105366777	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366776	105366777	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366777	105366778	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366785	105366786	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366785	105366786	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366785	105366786	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366785	105366786	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366791	105366792	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366794	105366795	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366796	105366797	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105366796	105366797	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366796	105366797	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366796	105366797	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366797	105366798	+	1	5.0	5.0	0.0	0.0	0.0	0.0
chr3	105366797	105366798	+	2	0.0	0.0	7.0	0.0	0.0	0.0
chr3	105366797	105366798	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366797	105366798	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366799	105366800	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366800	105366801	+	1	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105366800	105366801	+	2	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105366800	105366801	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366800	105366801	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366809	105366810	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366813	105366814	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366815	105366816	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366816	105366817	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366817	105366818	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366817	105366818	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366818	105366819	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366819	105366820	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366820	105366821	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366820	105366821	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366820	105366821	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366821	105366822	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366822	105366823	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366824	105366825	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366824	105366825	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366824	105366825	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366824	105366825	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366825	105366826	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366825	105366826	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366825	105366826	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366825	105366826	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366827	105366828	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366828	105366829	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366828	105366829	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366829	105366830	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366830	105366831	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366831	105366832	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366832	105366833	+	1	10.0	0.0	5.0	0.0	0.0	0.0
chr3	105366832	105366833	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366832	105366833	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366832	105366833	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366834	105366835	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366835	105366836	+	1	5.0	5.0	15.0	0.0	0.0	0.0
chr3	105366835	105366836	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366835	105366836	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366835	105366836	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366837	105366838	+	1	0.0	0.0	10.0	0.0	0.0	0.0
chr3	105366837	105366838	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366837	105366838	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366837	105366838	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366839	105366840	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366840	105366841	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366842	105366843	+	1	0.0	5.0	0.0	0.0	5.0	0.0
chr3	105366842	105366843	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366842	105366843	+	3	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105366842	105366843	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366843	105366844	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366846	105366847	+	1	0.0	0.0	0.0	0.0	10.0	0.0
chr3	105366846	105366847	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366846	105366847	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366846	105366847	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366850	105366851	+	1	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105366850	105366851	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366850	105366851	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366850	105366851	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366853	105366854	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105366853	105366854	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366853	105366854	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366853	105366854	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366856	105366857	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366859	105366860	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366861	105366862	+	1	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105366861	105366862	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366861	105366862	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366861	105366862	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366863	105366864	+	1	0.0	0.0	5.0	0.0	0.0	5.0
chr3	105366863	105366864	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366863	105366864	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366863	105366864	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366865	105366866	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366866	105366867	+	1	0.0	12.0	0.0	0.0	5.0	0.0
chr3	105366866	105366867	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366866	105366867	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366866	105366867	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366869	105366870	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366869	105366870	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366869	105366870	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366869	105366870	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366870	105366871	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366870	105366871	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366870	105366871	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366870	105366871	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366871	105366872	+	1	0.0	10.0	0.0	0.0	0.0	0.0
chr3	105366871	105366872	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366871	105366872	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366871	105366872	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366873	105366874	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366873	105366874	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366873	105366874	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366873	105366874	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366874	105366875	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366876	105366877	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366877	105366878	+	1	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105366877	105366878	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366877	105366878	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366877	105366878	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366878	105366879	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366882	105366883	+	1	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105366882	105366883	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366882	105366883	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366882	105366883	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366884	105366885	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366884	105366885	+	2	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105366884	105366885	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366884	105366885	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366886	105366887	+	1	5.0	5.0	0.0	0.0	0.0	0.0
chr3	105366886	105366887	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366886	105366887	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366886	105366887	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366888	105366889	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366889	105366890	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366891	105366892	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366892	105366893	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366893	105366894	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366894	105366895	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366895	105366896	+	1	0.0	12.0	12.0	0.0	5.0	0.0
chr3	105366895	105366896	+	2	0.0	5.0	5.0	0.0	0.0	0.0
chr3	105366895	105366896	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366895	105366896	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366901	105366902	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366902	105366903	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366903	105366904	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366904	105366905	+	1	10.0	0.0	0.0	0.0	0.0	0.0
chr3	105366904	105366905	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366904	105366905	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366904	105366905	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366908	105366909	+	1	0.0	5.0	0.0	5.0	0.0	0.0
chr3	105366908	105366909	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366908	105366909	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366908	105366909	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366910	105366911	+	1	0.0	0.0	7.0	0.0	0.0	0.0
chr3	105366910	105366911	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366910	105366911	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366910	105366911	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366913	105366914	+	1	5.0	19.0	0.0	0.0	0.0	5.0
chr3	105366913	105366914	+	2	0.0	0.0	10.0	0.0	0.0	5.0
chr3	105366913	105366914	+	3	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105366913	105366914	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366919	105366920	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366920	105366921	+	1	12.0	5.0	10.0	0.0	7.0	0.0
chr3	105366920	105366921	+	2	7.0	0.0	0.0	0.0	0.0	0.0
chr3	105366920	105366921	+	3	0.0	0.0	0.0	0.0	7.0	0.0
chr3	105366920	105366921	+	4	0.0	7.0	0.0	0.0	0.0	0.0
chr3	105366922	105366923	+	1	17.0	5.0	7.0	0.0	0.0	0.0
chr3	105366922	105366923	+	2	0.0	0.0	0.0	0.0	5.0	8.0
chr3	105366922	105366923	+	3	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105366922	105366923	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366924	105366925	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366927	105366928	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366931	105366932	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366940	105366941	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366943	105366944	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366945	105366946	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366946	105366947	+	1	39.0	35.0	30.0	0.0	25.0	10.0
chr3	105366946	105366947	+	2	5.0	10.0	5.0	0.0	5.0	0.0
chr3	105366946	105366947	+	3	0.0	0.0	0.0	7.0	7.0	15.0
chr3	105366946	105366947	+	4	5.0	0.0	5.0	0.0	0.0	0.0
chr3	105366948	105366949	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366949	105366950	+	1	30.0	45.0	25.0	17.0	20.0	10.0
chr3	105366949	105366950	+	2	0.0	12.0	7.0	7.0	0.0	5.0
chr3	105366949	105366950	+	3	0.0	0.0	0.0	19.0	17.0	5.0
chr3	105366949	105366950	+	4	0.0	0.0	0.0	5.0	7.0	0.0
chr3	105366952	105366953	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366954	105366955	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366955	105366956	+	1	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105366955	105366956	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366957	105366958	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366957	105366958	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366958	105366959	+	1	15.0	47.0	40.0	15.0	20.0	5.0
chr3	105366958	105366959	+	2	5.0	5.0	0.0	0.0	12.0	0.0
chr3	105366958	105366959	+	3	0.0	0.0	0.0	5.0	10.0	0.0
chr3	105366958	105366959	+	4	5.0	0.0	0.0	5.0	10.0	0.0
chr3	105366962	105366963	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366963	105366964	+	1	41.0	42.0	34.0	5.0	25.0	7.0
chr3	105366963	105366964	+	2	0.0	17.0	7.0	0.0	0.0	7.0
chr3	105366963	105366964	+	3	0.0	0.0	0.0	13.0	12.0	0.0
chr3	105366963	105366964	+	4	0.0	0.0	0.0	0.0	7.0	0.0
chr3	105366966	105366967	+	1	0.0	15.0	7.0	0.0	0.0	0.0
chr3	105366966	105366967	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366966	105366967	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366966	105366967	+	4	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105366967	105366968	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366967	105366968	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366968	105366969	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366968	105366969	+	2	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105366968	105366969	+	3	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105366968	105366969	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366969	105366970	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366970	105366971	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366973	105366974	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366975	105366976	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366979	105366980	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366980	105366981	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366980	105366981	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366982	105366983	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366983	105366984	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366989	105366990	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366991	105366992	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366992	105366993	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366992	105366993	+	2	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105366999	105367000	+	1	5.0	5.0	12.0	0.0	0.0	0.0
chr3	105366999	105367000	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366999	105367000	+	3	0.0	0.0	0.0	0.0	5.0	7.0
chr3	105366999	105367000	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367001	105367002	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367004	105367005	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367004	105367005	+	3	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105367005	105367006	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367005	105367006	+	3	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105367006	105367007	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367007	105367008	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367007	105367008	+	3	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105367007	105367008	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367009	105367010	+	1	5.0	12.0	0.0	0.0	0.0	0.0
chr3	105367009	105367010	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367009	105367010	+	3	0.0	0.0	0.0	0.0	0.0	7.0
chr3	105367009	105367010	+	4	0.0	0.0	5.0	0.0	7.0	0.0
chr3	105367010	105367011	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367010	105367011	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367012	105367013	+	1	7.0	0.0	0.0	0.0	0.0	10.0
chr3	105367012	105367013	+	2	5.0	0.0	7.0	0.0	0.0	0.0
chr3	105367012	105367013	+	3	0.0	0.0	0.0	0.0	7.0	0.0
chr3	105367012	105367013	+	4	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105367020	105367021	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367024	105367025	+	1	26.0	17.0	27.0	5.0	5.0	0.0
chr3	105367024	105367025	+	2	0.0	7.0	7.0	5.0	0.0	0.0
chr3	105367024	105367025	+	3	0.0	0.0	0.0	10.0	0.0	5.0
chr3	105367024	105367025	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367028	105367029	+	1	50.0	45.0	37.0	22.0	39.0	15.0
chr3	105367028	105367029	+	2	7.0	0.0	30.0	8.0	8.0	0.0
chr3	105367028	105367029	+	3	0.0	0.0	0.0	21.0	19.0	0.0
chr3	105367028	105367029	+	4	0.0	0.0	8.0	0.0	0.0	5.0
chr3	105367029	105367030	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367030	105367031	+	1	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105367030	105367031	+	2	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105367030	105367031	+	3	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105367030	105367031	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367036	105367037	+	1	19.0	29.0	8.0	5.0	0.0	7.0
chr3	105367036	105367037	+	2	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105367036	105367037	+	3	0.0	0.0	0.0	5.0	5.0	0.0
chr3	105367036	105367037	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367038	105367039	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367042	105367043	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367042	105367043	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367042	105367043	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367042	105367043	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367043	105367044	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367043	105367044	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367044	105367045	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367044	105367045	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367045	105367046	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367045	105367046	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367045	105367046	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367045	105367046	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367046	105367047	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367048	105367049	+	1	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105367048	105367049	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367048	105367049	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367048	105367049	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367051	105367052	+	1	5.0	0.0	5.0	12.0	0.0	0.0
chr3	105367051	105367052	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367051	105367052	+	3	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105367051	105367052	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367054	105367055	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367054	105367055	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367054	105367055	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367054	105367055	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367055	105367056	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367056	105367057	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367058	105367059	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367059	105367060	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367059	105367060	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367059	105367060	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105367059	105367060	+	4	0.0	0.0	0.0	0.0	0.0	0.0
