gene_name	gene_id	mod_code	chrom	start0	end0	strand	ZN_transcript_index	sample	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	frac_modified
RIOK3	RIOK3	19227	chr18	23452889	23452890	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452889	23452890	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452891	23452892	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452891	23452892	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452893	23452894	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452893	23452894	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452900	23452901	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452900	23452901	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452903	23452904	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452903	23452904	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452909	23452910	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452909	23452910	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452910	23452911	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452910	23452911	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452911	23452912	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452911	23452912	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452917	23452918	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452917	23452918	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452920	23452921	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	7	7	0	0	0	0	0	0	1.0
RIOK3	RIOK3	19227	chr18	23452920	23452921	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452929	23452930	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452929	23452930	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452932	23452933	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452932	23452933	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452936	23452937	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452936	23452937	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452951	23452952	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452951	23452952	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452954	23452955	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452954	23452955	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452955	23452956	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452955	23452956	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452956	23452957	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452956	23452957	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452958	23452959	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452958	23452959	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452959	23452960	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452959	23452960	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452960	23452961	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452960	23452961	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452962	23452963	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452962	23452963	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452963	23452964	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452963	23452964	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452964	23452965	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452964	23452965	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452966	23452967	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452966	23452967	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	6	6	0	0	0	0	0	0	1.0
RIOK3	RIOK3	19227	chr18	23452967	23452968	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452967	23452968	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	6	6	0	0	0	0	0	0	1.0
RIOK3	RIOK3	19227	chr18	23452968	23452969	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452968	23452969	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	7	0	0	7	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452973	23452974	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452973	23452974	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452978	23452979	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452978	23452979	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452981	23452982	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452981	23452982	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452983	23452984	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452983	23452984	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452986	23452987	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452986	23452987	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452988	23452989	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452988	23452989	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452991	23452992	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452991	23452992	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452992	23452993	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452992	23452993	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	6	0	6	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452993	23452994	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452993	23452994	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452997	23452998	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	6	0	6	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23452997	23452998	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	6	0	6	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453008	23453009	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453009	23453010	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453010	23453011	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453010	23453011	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	7	0	0	7	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453011	23453012	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	6	0	6	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453011	23453012	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453012	23453013	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453012	23453013	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453017	23453018	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453017	23453018	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453039	23453040	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453039	23453040	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453045	23453046	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453045	23453046	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453065	23453066	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	7	0	0	7	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453065	23453066	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453089	23453090	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453089	23453090	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453090	23453091	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453090	23453091	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453092	23453093	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453092	23453093	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453093	23453094	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453093	23453094	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453098	23453099	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453098	23453099	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453103	23453104	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453103	23453104	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453121	23453122	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453121	23453122	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453142	23453143	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453142	23453143	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453145	23453146	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453145	23453146	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453148	23453149	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453148	23453149	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453149	23453150	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453149	23453150	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453152	23453153	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453152	23453153	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453153	23453154	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453153	23453154	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453155	23453156	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	12	0	6	6	0	0	0	0	0.0
RIOK3	RIOK3	19227	chr18	23453155	23453156	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
